job_id,machine_type,product_type,material_type,quantity,operator_experience_years,setup_complexity,machine_age_years,ambient_temperature_c,shift,day_of_week,production_time_min,energy_kwh
J03017,CNC,B,Plastic,284,0,2,3,28.0,Evening,Sun,552.6,67.27
J03018,CNC,D,Steel,60,5,5,4,31.4,Evening,Wed,209.6,29.15
J03019,Lathe,A,Aluminum,484,2,4,7,28.3,Morning,Mon,1028.4,87.92
J03020,Lathe,B,Steel,288,13,4,1,23.0,Evening,Sat,607.5,59.09
J03021,Assembly,D,Steel,29,9,1,5,22.6,Night,Fri,56.8,4.34
J03022,Press,B,Composite,388,6,4,10,24.7,Night,Thu,593.6,94.46
J03023,Press,A,Plastic,174,11,2,9,35.3,Evening,Mon,183.8,26.73
J03024,Lathe,B,Plastic,99,6,5,8,38.8,Evening,Sun,197.5,16.31
J03025,Assembly,B,Plastic,79,3,2,4,31.5,Morning,Thu,116.7,7.26
J03026,Lathe,D,Aluminum,142,2,2,10,31.7,Morning,Thu,319.0,29.59
J03027,Lathe,B,Composite,11,9,1,8,24.4,Morning,Sat,30.2,3.69
J03028,CNC,B,Aluminum,315,10,4,3,27.0,Evening,Thu,746.0,100.41
J03029,Press,B,Composite,450,0,3,3,30.4,Evening,Sun,667.0,111.59
J03030,CNC,A,Plastic,192,11,1,9,27.5,Evening,Thu,385.0,46.59
J03031,Welding,B,Composite,18,14,5,2,32.5,Night,Mon,89.9,19.99
J03032,Lathe,D,Composite,207,2,5,6,23.1,Evening,Mon,513.3,47.69
J03033,Press,D,Aluminum,112,7,5,3,32.7,Morning,Sun,178.3,29.31
J03034,Lathe,A,Steel,322,11,3,1,22.8,Night,Mon,644.4,63.23
J03035,Lathe,E,Composite,349,14,5,7,31.2,Evening,Thu,740.1,71.5
J03036,CNC,E,Composite,101,1,2,2,32.3,Morning,Sat,279.2,37.53
J03037,CNC,B,Aluminum,148,9,4,9,25.1,Morning,Tue,380.5,51.12
J03038,Lathe,A,Steel,460,14,4,9,29.0,Morning,Fri,966.7,91.11
J03039,Press,E,Composite,323,14,2,1,26.3,Morning,Thu,358.1,58.89
J03040,Lathe,E,Aluminum,52,8,4,8,28.4,Night,Thu,140.5,13.1
J03041,CNC,D,Aluminum,403,11,1,2,25.2,Morning,Wed,851.9,111.25
J03042,Assembly,E,Composite,358,15,2,2,23.1,Night,Thu,532.0,34.4
J03043,Lathe,C,Plastic,299,10,1,5,25.9,Evening,Thu,432.3,33.11
J03044,Lathe,D,Aluminum,300,14,3,3,30.0,Morning,Wed,478.3,40.17
J03045,Press,E,Plastic,333,3,3,1,27.6,Evening,Tue,330.9,51.92
J03046,CNC,E,Composite,228,9,3,2,23.3,Evening,Wed,580.4,75.82
J03047,Lathe,C,Steel,345,0,3,6,30.0,Evening,Tue,852.3,75.55
J03048,Assembly,A,Plastic,394,4,5,4,23.7,Evening,Sun,517.2,27.29
J03049,Assembly,A,Aluminum,179,13,4,4,30.1,Night,Fri,285.6,17.93
J03050,Press,A,Steel,458,2,3,6,25.0,Morning,Wed,718.0,121.67
J03051,CNC,C,Aluminum,245,11,5,5,24.4,Morning,Wed,560.0,67.17
J03052,CNC,E,Composite,404,8,2,10,30.5,Morning,Tue,941.2,126.55
J03053,Lathe,E,Composite,25,10,4,9,24.2,Evening,Sun,87.9,8.45
J03054,Welding,B,Plastic,426,1,4,8,31.9,Morning,Tue,1067.9,184.63
J03055,Press,D,Plastic,496,11,3,8,29.7,Evening,Mon,457.6,61.2
J03056,Lathe,B,Composite,24,7,5,10,21.3,Evening,Tue,91.1,8.72
J03057,CNC,D,Steel,458,5,5,2,28.9,Morning,Wed,1185.3,175.45
J03058,Assembly,B,Composite,406,0,1,3,23.4,Morning,Fri,659.4,40.61
J03059,Welding,B,Steel,119,13,5,9,26.0,Evening,Mon,443.9,100.4
J03060,Assembly,B,Aluminum,448,1,3,10,27.0,Evening,Sat,778.8,49.17
J03061,Welding,C,Composite,138,1,4,4,28.6,Night,Sat,495.0,104.23
J03062,Lathe,C,Composite,175,1,4,5,30.0,Evening,Mon,432.7,42.37
J03063,CNC,A,Plastic,426,7,5,4,37.5,Evening,Tue,905.4,105.28
J03064,Press,A,Plastic,143,4,5,7,18.7,Night,Sat,181.6,25.68
J03065,Welding,C,Plastic,383,9,2,9,18.0,Evening,Wed,887.2,141.04
J03066,Assembly,E,Plastic,284,8,3,9,30.0,Night,Sat,395.5,21.83
J03067,CNC,A,Plastic,177,6,4,6,28.3,Morning,Mon,350.0,42.98
J03068,Welding,D,Aluminum,217,6,3,4,30.0,Evening,Tue,643.3,117.63
J03069,Press,B,Aluminum,248,10,4,8,28.4,Evening,Mon,334.6,51.5
J03070,Lathe,B,Steel,287,10,3,2,35.5,Night,Thu,663.5,62.26
J03071,Welding,E,Aluminum,306,3,5,9,32.5,Night,Fri,969.7,182.83
J03072,Welding,B,Steel,358,10,3,3,23.7,Evening,Sat,1122.2,233.51
J03073,Press,A,Aluminum,379,11,3,10,33.7,Morning,Sun,417.1,68.69
J03074,CNC,B,Steel,258,9,3,3,25.7,Night,Tue,680.1,93.43
J03075,Assembly,B,Plastic,416,4,1,7,27.2,Evening,Thu,530.3,28.81
J03076,Press,D,Steel,436,11,4,5,21.3,Evening,Sun,570.2,99.55
J03077,Press,E,Steel,309,6,1,5,28.7,Evening,Wed,411.0,72.83
J03078,Lathe,B,Aluminum,21,14,3,5,27.8,Evening,Tue,57.0,5.22
J03079,CNC,C,Steel,432,8,2,7,26.5,Evening,Wed,1249.5,175.46
J03080,CNC,A,Aluminum,448,9,2,3,28.8,Morning,Sat,946.9,127.31
J03081,Lathe,B,Aluminum,369,5,4,7,26.5,Night,Sun,817.1,68.44
J03082,Assembly,B,Aluminum,280,4,5,2,32.3,Morning,Thu,485.8,30.64
J03083,Welding,D,Plastic,158,15,2,10,35.0,Night,Thu,392.7,71.23
J03084,CNC,A,Composite,395,14,4,1,27.0,Morning,Wed,823.2,110.24
J03085,Lathe,D,Plastic,372,1,4,2,32.1,Evening,Thu,706.0,56.54
J03086,Lathe,A,Aluminum,235,4,5,7,23.1,Morning,Mon,508.3,40.05
J03087,Welding,D,Plastic,295,1,5,4,27.8,Morning,Sun,673.5,123.16
J03088,Lathe,E,Composite,114,9,1,1,27.9,Night,Tue,229.3,22.49
J03089,Assembly,B,Steel,458,15,4,7,27.4,Morning,Thu,804.1,53.4
J03090,Assembly,D,Steel,216,10,2,7,24.8,Night,Sat,381.3,25.03
J03091,Lathe,E,Steel,346,11,1,7,21.5,Morning,Thu,687.1,68.89
J03092,Welding,B,Plastic,53,3,1,1,29.3,Morning,Mon,117.1,22.16
J03093,Press,C,Plastic,363,8,4,9,23.8,Morning,Thu,381.7,53.9
J03094,Lathe,D,Aluminum,289,4,5,4,30.0,Morning,Mon,650.5,57.23
J03095,CNC,C,Composite,493,15,5,2,33.0,Night,Fri,1246.8,172.13
J03096,Welding,D,Composite,234,6,4,7,35.7,Morning,Thu,727.0,145.62
J03097,Welding,E,Aluminum,65,2,5,5,27.1,Morning,Thu,228.3,45.46
J03098,Assembly,C,Steel,475,2,1,7,24.0,Morning,Sun,896.0,57.67
J03099,Welding,C,Aluminum,328,0,5,9,36.2,Morning,Wed,1149.1,216.91
J03100,Assembly,D,Aluminum,441,3,1,10,31.8,Night,Wed,788.7,52.32
J03101,Lathe,D,Plastic,372,5,2,7,24.8,Evening,Mon,631.4,47.77
J03102,Assembly,C,Aluminum,77,9,2,10,30.6,Morning,Wed,125.0,8.04
J03103,Lathe,A,Composite,393,9,2,4,30.5,Evening,Sat,800.9,69.9
J03104,Welding,A,Steel,63,9,3,7,24.4,Night,Sun,233.6,50.76
J03105,CNC,D,Composite,409,15,2,1,25.4,Morning,Mon,887.2,120.14
J03106,Press,B,Steel,71,6,2,7,24.5,Morning,Sun,113.2,19.64
J03107,Press,B,Aluminum,69,9,1,8,25.2,Morning,Sat,87.0,13.78
J03108,Press,A,Composite,309,13,3,3,33.4,Morning,Wed,379.1,62.33
J03109,CNC,A,Composite,251,0,4,2,32.3,Morning,Sun,664.3,90.5
J03110,Lathe,C,Plastic,311,11,2,7,32.4,Night,Mon,544.5,42.62
J03111,Lathe,D,Plastic,266,4,4,3,26.6,Night,Wed,486.8,35.35
J03112,Press,A,Composite,108,11,5,10,36.1,Morning,Tue,173.1,27.68
J03113,Press,C,Steel,261,15,3,10,33.2,Morning,Fri,384.6,65.71
J03114,CNC,E,Steel,468,13,2,1,29.6,Morning,Sat,1097.2,154.77
J03115,Welding,A,Plastic,195,3,1,4,26.3,Morning,Sun,483.7,83.96
J03116,CNC,D,Steel,69,1,3,10,34.5,Night,Fri,292.0,43.64
J03117,Assembly,D,Composite,106,9,3,5,28.4,Evening,Sat,193.9,12.95
J03118,Welding,B,Composite,70,8,5,4,34.3,Morning,Mon,245.8,53.09
J03119,Lathe,D,Steel,71,3,2,8,18.8,Evening,Tue,188.4,19.17
J03120,Lathe,C,Steel,469,12,2,1,27.0,Night,Tue,1071.2,95.79
J03121,Assembly,A,Plastic,412,15,5,6,34.0,Night,Sat,546.4,31.42
J03122,Lathe,B,Composite,95,4,1,2,30.7,Morning,Sat,223.8,21.59
J03123,CNC,B,Aluminum,73,0,4,10,17.4,Evening,Tue,205.6,27.58
J03124,Welding,B,Plastic,221,13,5,3,29.9,Evening,Wed,434.1,74.51
J03125,Assembly,C,Plastic,155,13,4,8,22.8,Evening,Mon,211.6,11.59
J03126,Press,D,Aluminum,44,0,4,9,29.1,Morning,Mon,92.5,16.26
J03127,Lathe,A,Aluminum,297,5,2,7,31.4,Evening,Tue,598.2,51.89
J03128,Assembly,A,Plastic,481,10,3,7,32.0,Evening,Fri,610.2,32.57
J03129,Assembly,A,Composite,79,10,2,7,22.1,Evening,Sun,131.5,8.12
J03130,CNC,D,Aluminum,154,4,1,9,22.8,Morning,Thu,364.4,48.58
J03131,Welding,C,Composite,376,9,3,8,27.2,Morning,Mon,1171.6,227.49
J03132,Lathe,B,Composite,168,4,4,7,24.8,Evening,Tue,415.6,36.79
J03133,Press,D,Aluminum,410,4,2,10,26.4,Morning,Thu,520.3,82.39
J03134,Welding,C,Aluminum,92,7,5,7,35.0,Morning,Tue,312.1,62.32
J03135,Welding,B,Aluminum,322,15,3,4,29.0,Morning,Sat,675.5,129.15
J03136,Press,C,Aluminum,365,5,5,4,30.5,Night,Fri,490.2,78.07
J03137,Welding,D,Steel,115,10,2,4,30.9,Night,Thu,369.1,79.01
J03138,CNC,B,Plastic,293,10,5,10,26.4,Morning,Tue,637.9,72.15
J03139,Assembly,E,Aluminum,74,7,3,3,19.0,Evening,Mon,125.1,7.57
J03140,Lathe,A,Composite,154,2,3,7,23.2,Evening,Thu,344.7,30.72
J03141,Press,A,Composite,278,13,4,3,27.3,Evening,Wed,361.8,60.33
J03142,Press,E,Aluminum,476,6,3,5,23.0,Night,Sat,617.6,95.21
J03143,Welding,B,Plastic,143,0,2,8,26.9,Night,Wed,420.7,70.56
J03144,Welding,B,Plastic,407,14,4,4,21.8,Evening,Thu,864.6,145.94
J03145,Welding,B,Composite,329,8,5,2,29.4,Evening,Fri,919.9,189.05
J03146,Press,E,Plastic,46,8,4,4,30.7,Night,Sun,78.4,11.83
J03147,CNC,D,Steel,193,1,1,7,30.3,Night,Mon,636.6,88.38
J03148,Assembly,E,Composite,390,8,5,1,28.6,Morning,Thu,618.0,38.76
J03149,Assembly,E,Plastic,215,10,4,7,25.5,Morning,Mon,272.7,14.28
J03150,CNC,B,Steel,451,10,2,6,32.1,Evening,Fri,1215.0,174.46
J03151,CNC,A,Aluminum,241,7,2,8,30.6,Morning,Thu,603.2,77.15
J03152,Assembly,D,Plastic,392,8,1,9,27.2,Evening,Fri,447.4,24.37
J03153,Welding,B,Composite,381,11,1,9,34.5,Evening,Fri,1134.6,215.71
J03154,CNC,A,Steel,241,12,5,5,28.2,Evening,Fri,662.8,94.26
J03155,Lathe,A,Composite,179,3,2,1,20.8,Night,Sat,423.7,36.41
J03156,Assembly,B,Aluminum,117,4,1,2,25.3,Evening,Mon,184.6,11.73
J03157,Lathe,D,Aluminum,326,9,1,6,23.2,Morning,Mon,614.6,57.72
J03158,Welding,D,Aluminum,338,8,4,3,35.3,Evening,Thu,980.0,177.1
J03159,Welding,A,Plastic,57,6,1,6,29.5,Night,Tue,138.5,26.48
J03160,CNC,C,Plastic,162,7,2,7,31.1,Morning,Sat,301.8,36.67
J03161,Welding,D,Plastic,107,6,1,1,23.4,Morning,Tue,225.0,39.2
J03162,Welding,E,Aluminum,487,14,1,10,28.9,Morning,Sat,1317.9,249.9
J03163,Lathe,D,Composite,132,2,4,7,24.3,Evening,Mon,325.7,31.45
J03164,Press,C,Steel,33,5,4,3,30.2,Evening,Sat,81.7,15.1
J03165,Press,D,Aluminum,329,13,1,7,30.1,Night,Thu,396.2,66.4
J03166,Welding,D,Steel,165,7,5,3,27.2,Morning,Sun,603.9,129.04
J03167,CNC,D,Steel,69,5,2,1,35.4,Morning,Tue,200.0,26.59
J03168,Press,C,Composite,416,15,1,10,27.1,Evening,Sun,528.0,92.31
J03169,CNC,C,Aluminum,436,0,5,7,24.5,Night,Tue,1162.2,154.17
J03170,Welding,D,Aluminum,268,8,2,9,34.7,Evening,Wed,821.4,153.08
J03171,Press,D,Plastic,167,15,5,4,27.1,Evening,Sun,183.6,27.05
J03172,Welding,B,Aluminum,184,4,3,4,32.8,Morning,Fri,509.5,104.82
J03173,Press,E,Steel,425,7,3,10,28.4,Morning,Tue,682.7,122.62
J03174,Lathe,C,Composite,24,0,1,2,30.4,Morning,Sun,56.9,6.29
J03175,Press,E,Composite,32,13,3,9,27.3,Morning,Thu,57.7,10.36
J03176,Welding,D,Steel,20,11,3,3,30.0,Morning,Thu,73.0,17.49
J03177,Press,C,Composite,273,12,3,9,30.3,Morning,Wed,342.6,57.76
J03178,Press,A,Aluminum,258,15,5,10,27.2,Evening,Wed,330.7,54.66
J03179,CNC,D,Composite,210,5,1,2,23.1,Morning,Thu,517.4,75.81
J03180,Welding,E,Steel,402,15,3,8,31.9,Evening,Wed,1239.9,255.17
J03181,Welding,B,Plastic,15,12,2,2,19.7,Morning,Wed,43.4,8.74
J03182,Lathe,D,Aluminum,103,2,2,2,20.5,Night,Wed,210.6,18.5
J03183,Welding,E,Plastic,48,7,1,3,31.8,Evening,Wed,116.7,22.55
J03184,Welding,A,Plastic,250,6,1,4,24.6,Evening,Thu,527.2,89.71
J03185,Assembly,E,Plastic,326,10,1,4,33.8,Morning,Wed,373.5,20.21
J03186,Welding,B,Aluminum,18,12,2,7,27.0,Evening,Thu,58.2,13.68
J03187,Press,D,Steel,344,2,1,2,29.5,Evening,Sat,477.3,79.85
J03188,CNC,D,Composite,438,7,5,4,22.7,Evening,Tue,1094.3,146.4
J03189,Welding,E,Steel,263,9,3,3,31.7,Evening,Wed,838.5,169.67
J03190,Assembly,E,Plastic,250,4,1,6,25.4,Morning,Fri,315.9,18.61
J03191,Lathe,E,Steel,57,2,4,7,28.3,Night,Sat,181.8,16.28
J03192,Press,A,Composite,419,5,1,7,28.8,Evening,Tue,553.0,91.42
J03193,Welding,A,Composite,298,14,5,5,25.4,Morning,Sun,817.5,166.8
J03194,Welding,E,Plastic,92,7,5,5,29.0,Morning,Sun,222.6,41.71
J03195,Welding,D,Aluminum,196,11,4,9,25.4,Evening,Mon,559.8,100.63
J03196,Lathe,A,Aluminum,28,9,2,9,32.6,Morning,Sun,66.3,6.34
J03197,Lathe,B,Plastic,423,6,3,5,27.0,Evening,Sat,745.1,61.3
J03198,CNC,A,Composite,426,5,2,5,28.3,Night,Fri,1198.4,165.41
J03199,Assembly,D,Plastic,34,10,3,7,24.4,Evening,Fri,68.3,4.05
J03200,Lathe,C,Steel,229,6,4,1,26.4,Morning,Sat,522.9,49.98
J03201,Welding,D,Aluminum,157,3,1,5,31.5,Morning,Tue,459.2,89.34
J03202,Lathe,E,Aluminum,180,9,3,2,29.3,Evening,Wed,327.3,28.7
J03203,Lathe,D,Plastic,28,13,3,9,31.0,Morning,Sun,64.3,5.46
J03204,CNC,C,Composite,134,10,4,8,33.3,Night,Wed,432.2,56.36
J03205,CNC,D,Composite,404,0,2,4,26.8,Morning,Mon,1091.4,131.74
J03206,Press,C,Plastic,295,10,4,5,30.3,Evening,Thu,291.2,44.93
J03207,CNC,D,Steel,329,2,2,1,28.7,Night,Tue,1001.6,143.31
J03208,Lathe,B,Composite,414,9,1,4,31.3,Morning,Fri,784.0,72.88
J03209,CNC,C,Steel,362,9,4,3,28.2,Evening,Tue,995.6,146.35
J03210,Assembly,A,Steel,65,5,4,7,27.0,Morning,Tue,139.8,9.95
J03211,Press,A,Plastic,486,4,3,4,31.9,Evening,Sat,513.7,75.13
J03212,Welding,B,Aluminum,92,1,5,4,22.5,Evening,Sat,328.2,60.49
J03213,Lathe,A,Aluminum,358,14,2,5,24.9,Morning,Thu,580.7,49.1
J03214,Press,C,Composite,198,7,1,2,23.2,Evening,Sat,243.8,41.89
J03215,Press,D,Aluminum,115,5,3,8,30.6,Morning,Fri,170.6,28.02
J03216,Assembly,E,Composite,352,7,1,10,22.8,Morning,Sat,589.7,38.54
J03217,Press,B,Aluminum,439,13,1,5,28.8,Evening,Sat,508.5,77.13
J03218,CNC,E,Composite,120,13,3,2,28.0,Morning,Fri,300.0,41.14
J03219,Press,B,Steel,290,7,4,5,23.0,Morning,Thu,431.9,78.57
J03220,CNC,C,Composite,284,8,4,6,27.0,Evening,Sun,709.7,103.44
J03221,Welding,B,Composite,409,3,4,8,27.8,Morning,Tue,1336.0,257.11
J03222,CNC,A,Steel,295,3,2,3,29.0,Evening,Mon,826.6,118.1
J03223,Assembly,C,Plastic,142,9,4,9,25.0,Morning,Sun,206.8,11.4
J03224,Lathe,D,Plastic,93,10,1,9,32.3,Night,Thu,153.9,13.12
J03225,Welding,D,Plastic,464,9,2,6,25.6,Evening,Fri,1096.8,187.16
J03226,Assembly,D,Aluminum,497,0,2,5,22.2,Night,Sat,853.9,53.14
J03227,Lathe,C,Composite,38,12,4,10,27.7,Night,Thu,106.4,10.3
J03228,Assembly,E,Plastic,494,2,3,5,30.1,Morning,Tue,627.7,33.63
J03229,CNC,C,Composite,13,10,1,8,29.1,Morning,Wed,39.2,6.57
J03230,Press,D,Composite,60,1,5,1,31.7,Morning,Sat,118.9,20.52
J03231,Welding,E,Composite,150,5,5,10,37.4,Night,Fri,561.4,115.89
J03232,CNC,C,Plastic,414,7,2,1,20.8,Evening,Tue,734.4,88.24
J03233,Press,D,Plastic,451,4,4,6,30.9,Evening,Sun,478.3,74.09
J03234,Welding,C,Composite,256,11,1,2,24.5,Morning,Wed,636.2,125.47
J03235,Welding,D,Composite,202,4,1,7,26.6,Evening,Sun,673.9,130.29
J03236,CNC,C,Aluminum,206,6,1,4,29.1,Morning,Sun,514.2,67.15
J03237,Welding,C,Aluminum,182,12,5,3,26.8,Evening,Sun,519.0,102.15
J03238,Welding,C,Aluminum,341,13,4,8,32.5,Evening,Sat,913.5,171.8
J03239,Lathe,E,Steel,106,15,2,10,20.8,Evening,Sat,247.7,24.06
J03240,Lathe,E,Steel,36,11,2,5,25.2,Evening,Fri,97.1,9.74
J03241,CNC,C,Composite,30,12,4,2,31.0,Evening,Wed,94.7,14.73
J03242,CNC,B,Aluminum,276,14,4,4,29.8,Morning,Wed,545.0,71.08
J03243,Press,A,Composite,230,11,2,9,28.7,Evening,Sun,309.7,51.72
J03244,Welding,A,Composite,170,8,1,7,30.7,Morning,Fri,484.8,96.18
J03245,CNC,A,Steel,194,8,5,6,28.8,Morning,Sun,562.6,73.64
J03246,Welding,B,Aluminum,433,6,5,10,35.9,Evening,Fri,1383.7,251.89
J03247,Lathe,E,Composite,34,11,5,2,29.5,Night,Fri,107.5,9.95
J03248,Lathe,D,Composite,426,0,2,4,37.5,Morning,Thu,1083.5,94.28
J03249,Assembly,C,Aluminum,423,4,2,5,36.4,Evening,Fri,747.6,45.6
J03250,Lathe,E,Plastic,121,9,2,3,29.0,Morning,Sun,196.7,15.75
J03251,CNC,A,Composite,246,1,4,3,30.2,Morning,Mon,623.7,81.94
J03252,Assembly,D,Composite,203,6,2,9,33.7,Morning,Sat,356.9,23.1
J03253,Welding,C,Aluminum,393,4,3,3,24.0,Morning,Fri,1149.8,211.58
J03254,Press,A,Plastic,359,6,5,2,23.3,Night,Tue,373.9,52.47
J03255,Press,B,Steel,338,5,1,3,26.8,Morning,Thu,454.9,79.26
J03256,Lathe,C,Composite,134,5,3,5,24.2,Evening,Thu,297.3,26.82
J03257,Lathe,C,Steel,273,10,5,3,24.7,Night,Tue,651.4,56.79
J03258,CNC,A,Steel,107,0,2,3,33.3,Evening,Thu,375.4,52.08
J03259,Press,C,Steel,378,15,3,7,23.2,Evening,Thu,492.0,83.08
J03260,Lathe,E,Aluminum,340,1,2,8,28.6,Morning,Sat,731.1,59.95
J03261,Press,B,Plastic,113,12,1,8,27.5,Evening,Fri,111.2,17.23
J03262,Press,D,Plastic,362,11,1,6,28.3,Night,Mon,370.4,52.84
J03263,Assembly,A,Composite,363,9,1,1,20.2,Evening,Fri,545.5,35.52
J03264,Lathe,E,Composite,67,8,1,9,29.3,Night,Fri,169.1,15.64
J03265,Lathe,A,Steel,47,11,3,5,30.8,Evening,Wed,125.5,13.04
J03266,Lathe,A,Plastic,301,12,1,2,38.4,Evening,Wed,437.8,34.3
J03267,CNC,B,Aluminum,18,3,1,8,23.5,Night,Sun,54.5,7.78
J03268,Assembly,B,Steel,164,7,4,4,27.5,Evening,Fri,321.0,23.36
J03269,Press,E,Steel,360,6,1,3,26.1,Morning,Sun,496.7,87.41
J03270,CNC,A,Composite,415,1,4,2,25.2,Night,Wed,1204.2,157.24
J03271,Welding,C,Composite,261,0,5,4,27.1,Evening,Thu,962.4,196.19
J03272,CNC,A,Plastic,56,3,1,8,27.0,Evening,Sat,117.4,14.84
J03273,CNC,D,Plastic,133,5,1,9,28.7,Night,Tue,310.0,35.53
J03274,CNC,A,Plastic,155,13,5,7,32.3,Morning,Sun,298.6,36.58
J03275,Lathe,B,Plastic,40,13,2,2,29.6,Evening,Thu,73.0,6.36
J03276,CNC,E,Plastic,406,6,3,9,32.1,Morning,Wed,838.2,100.64
J03277,CNC,A,Steel,210,2,4,1,29.4,Morning,Sat,620.9,93.72
J03278,CNC,A,Plastic,221,11,2,4,27.3,Morning,Mon,420.4,49.31
J03279,Assembly,B,Steel,115,12,2,7,22.9,Evening,Sun,209.9,14.27
J03280,CNC,C,Aluminum,75,8,3,10,27.9,Morning,Thu,192.9,26.04
J03281,Welding,D,Steel,376,11,1,5,22.4,Evening,Sun,1130.2,232.34
J03282,CNC,B,Aluminum,309,3,1,7,30.6,Evening,Sun,703.5,91.85
J03283,Welding,A,Aluminum,311,13,5,1,26.7,Morning,Tue,742.0,142.87
J03284,Lathe,B,Steel,322,1,1,8,22.3,Evening,Mon,963.4,87.3
J03285,Lathe,A,Steel,54,6,2,2,30.1,Morning,Mon,147.9,14.95
J03286,Lathe,C,Steel,124,14,2,2,24.6,Evening,Sun,235.1,21.68
J03287,Welding,E,Composite,71,9,1,4,32.7,Morning,Thu,203.1,42.84
J03288,Lathe,A,Steel,427,0,1,2,28.5,Evening,Thu,1032.3,93.59
J03289,Assembly,B,Composite,146,6,3,6,31.7,Night,Thu,262.9,16.82
J03290,Press,B,Plastic,311,13,3,4,26.3,Morning,Sat,283.8,41.23
J03291,Lathe,E,Aluminum,162,7,2,2,34.2,Evening,Thu,351.5,30.11
J03292,Press,B,Steel,44,12,2,9,30.3,Morning,Fri,71.4,14.06
J03293,CNC,E,Steel,412,7,5,9,19.8,Morning,Tue,1280.4,175.08
J03294,Welding,C,Aluminum,188,3,1,3,24.3,Evening,Fri,534.8,100.04
J03295,CNC,A,Steel,118,0,2,10,28.7,Morning,Tue,395.1,56.92
J03296,Lathe,B,Steel,165,0,5,3,28.0,Evening,Thu,474.9,42.56
J03297,Press,B,Composite,427,1,3,2,30.7,Evening,Wed,642.8,108.7
J03298,Lathe,C,Composite,427,10,5,4,29.0,Morning,Sat,811.2,76.3
J03299,Welding,D,Composite,49,10,5,5,25.5,Morning,Sat,173.9,36.39
J03300,Welding,D,Steel,419,12,3,5,24.2,Evening,Sun,1258.2,255.78
J03301,Lathe,B,Composite,199,14,2,3,30.2,Night,Tue,379.7,34.57
J03302,Press,A,Composite,20,2,1,10,20.3,Evening,Thu,40.1,8.27
J03303,Press,B,Plastic,69,15,3,8,28.2,Evening,Mon,85.5,13.43
J03304,Lathe,C,Composite,418,3,5,7,29.9,Night,Fri,1032.2,92.96
J03305,Lathe,B,Aluminum,355,12,2,3,34.6,Morning,Wed,600.5,51.25
J03306,Welding,A,Aluminum,459,1,1,3,32.6,Morning,Sat,1299.3,237.03
J03307,CNC,C,Aluminum,303,6,2,1,32.1,Morning,Sun,752.3,89.33
J03308,Lathe,B,Composite,161,9,5,6,30.1,Morning,Thu,336.7,32.16
J03309,Lathe,C,Composite,15,0,5,6,20.9,Morning,Tue,74.7,7.53
J03310,Assembly,C,Composite,190,12,1,10,30.4,Morning,Sun,323.6,20.32
J03311,Welding,C,Aluminum,222,11,4,10,26.1,Morning,Tue,639.3,129.7
J03312,Lathe,C,Steel,183,11,5,3,28.9,Morning,Wed,386.0,37.37
J03313,Assembly,D,Plastic,243,1,2,8,25.9,Morning,Thu,323.1,17.69
J03314,CNC,B,Composite,11,0,3,8,23.9,Night,Wed,54.3,7.92
J03315,Lathe,E,Plastic,292,6,5,6,33.0,Evening,Mon,513.8,38.67
J03316,CNC,B,Aluminum,51,14,4,8,22.0,Night,Mon,154.3,20.84
J03317,CNC,C,Plastic,158,12,2,4,27.0,Morning,Wed,305.4,36.13
J03318,Assembly,B,Steel,389,12,1,4,31.3,Morning,Sat,593.3,39.61
J03319,Assembly,A,Composite,342,1,2,9,34.8,Morning,Sat,653.1,41.43
J03320,Lathe,D,Plastic,474,8,5,3,29.7,Evening,Fri,712.7,57.26
J03321,Press,B,Plastic,226,13,5,3,31.2,Morning,Fri,239.5,32.24
J03322,CNC,B,Aluminum,127,5,1,8,28.8,Evening,Wed,302.1,39.92
J03323,Welding,D,Composite,361,0,2,9,26.4,Morning,Tue,1181.1,223.21
J03324,Lathe,B,Plastic,250,3,4,6,28.7,Morning,Sat,440.1,33.75
J03325,Press,E,Composite,339,7,2,8,29.7,Morning,Wed,457.0,76.99
J03326,CNC,B,Steel,191,0,5,9,32.3,Morning,Tue,698.0,97.16
J03327,Lathe,E,Plastic,491,8,2,10,26.0,Morning,Mon,771.2,65.09
J03328,Welding,A,Plastic,217,6,5,3,24.1,Morning,Thu,524.4,89.85
J03329,Assembly,A,Plastic,20,5,3,8,30.2,Morning,Sat,49.8,3.02
J03330,Assembly,D,Plastic,494,11,5,9,25.4,Morning,Sun,628.5,34.41
J03331,Press,E,Aluminum,466,6,4,4,28.9,Morning,Fri,545.8,88.75
J03332,Lathe,B,Steel,476,2,1,10,32.5,Evening,Thu,1258.9,112.68
J03333,CNC,E,Composite,419,1,2,4,30.1,Evening,Sat,1150.0,162.12
J03334,Welding,B,Aluminum,405,9,3,7,21.4,Morning,Thu,1149.8,219.23
J03335,Welding,A,Composite,344,3,2,10,28.8,Evening,Wed,1132.1,231.25
J03336,Press,E,Composite,114,14,5,4,31.2,Night,Mon,163.5,29.11
J03337,Press,C,Plastic,26,13,4,9,23.1,Morning,Sat,55.0,8.82
J03338,Welding,D,Composite,464,14,4,3,30.3,Evening,Mon,1315.5,283.14
J03339,CNC,E,Aluminum,346,10,3,4,32.8,Evening,Fri,755.0,98.48
J03340,Assembly,D,Composite,236,6,2,4,25.0,Evening,Thu,390.0,23.01
